text,label,source
@USER @USER @USER She is talking about herself dude...ignored.,OFFENSIVE,olid
@USER Crazy people don't care what they use. I suppose you leftist who says to bad it wasn't a gun. Sounds like you're disappointed he didn't. That way you can scream gun control.,HATE,olid
@USER who’s the loser bitch! lol you! fuck you #MAGA URL,OFFENSIVE,olid
@USER Lmao what a joke he is.,SAFE,olid
13 teachers and students blasted in Wisconsin with 12-gauge Winchester 1300 pump-action shotgun. The NRA blames gun control laws.,SAFE,olid
@USER Glad no one watches her!,SAFE,olid
@USER #maga baby!!,SAFE,olid
@USER Is that all you've got? NDP and liberals will grasp at anything to get attention. Sure am enjoying watching the meltdown. @USER @USER,SAFE,olid
@USER @USER @USER You never expect Nikki Haley in your mentions but then there she is,SAFE,olid
@USER Misplaced anger doesn't make the lies about taking a knee true. Sorry for her loss but she is WRONG...WRONG...WRONG,SAFE,olid
"1/ Resists newest tactic against conservatives. They have decided to trend disarmthem"" And advocates attempting to take a weapon from people open carrying. 1. open carry hopefully has retention on their holster. 2. This is likely to result in being fired upon by 2nd party.""",OFFENSIVE,olid
@USER He had to fuck up. You can only give a guy so many chances no matter how talented he is,SAFE,olid
@USER @USER @USER Says the little commie thot. I bet that $20 is more than your hourly rate,OFFENSIVE,olid
@USER He’s going to end up having a massive heart attack and never find out how the election went.,SAFE,olid
@USER @USER You are seriously so despicable. How can you even look you kids in the eye...,OFFENSIVE,olid
"@USER Barf over the squishy self-righteous source. That's the whole deal with TBC. They're young and dumb history major conservatives"" who've swallowed the SJ BS and like to hand wave. I'll assume without further evidence Prager is lame.""",HATE,olid
@USER More I think about this one--it feels like a story trap. People go nuts and complain--talk about gun control which Cruz could then use to fire up his base claiming that they want to take away 2A rights all because of a couple of shells.,SAFE,olid
...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,HATE,olid
@USER Me bro,SAFE,olid
@USER Be still. And know you are being prayed for . URL,SAFE,olid
@USER @USER @USER @USER @USER Could you clarify what specific lies or fake news you believe that she is propagating and your sources to verify her information was false?,SAFE,olid
@USER The Liberals opposing liberalism? 🤷‍♀️ URL,SAFE,olid
@USER Hahahaha...another #MAGA! Making Attorneys Get Attorneys.............Guess he doesn't believe his own innocence....#PostponeTheVote,SAFE,olid
@USER Don’t 😂😂😂😂😂,SAFE,olid
@USER big if true,SAFE,olid
@USER Whenever you conservatives whine Kavanaugh is being appointed fast enough all I think of is Garland never getting a hearing for a year so just shhh hypocrites,SAFE,olid
@USER can you share my twtich? Trying to make that shit work out URL,OFFENSIVE,olid
@USER @USER @USER Awesome tweet. You bring out the best in people and you are appreciated. Thanks for yesterday's many live updates and live coverage and that was just one news story!,SAFE,olid
@USER Thank you for seeing the light. #StopKanavaugh PLEASE VOTE NO. HE is NOT OK!!! Help SAVE our DEMOCRACY 🇺🇸,SAFE,olid
"@USER The comments that we should pity her because she is obviously not mentally well piss me off to no extent. If a POC did this they would not be concerned"" about their mental well being.""",SAFE,olid
@USER But you are much prettier .🌞,SAFE,olid
@USER Ha! Compared to whom? Kerry? Obama? Clinton? Booker? Harris? REALLY?,SAFE,olid
@USER I’m sooo happy you are a Gator!! 🐊💙🐊💙🐊,SAFE,olid
@USER Brilliant idea! if only conservatives ran Netflix...,SAFE,olid
@USER are you guys gonna play “She Is beautiful” tonight?,SAFE,olid
@USER We love you Kayla and we're glad you're okay,SAFE,olid
@USER @USER Libertarians and conservatives working together to achieve authoritarianism...shock. The name PPC (similar to PRC) sure was a good choice for them.,SAFE,olid
@USER @USER @USER @USER Chris Burns you are a fascist. Nothing more than that.,OFFENSIVE,olid
@USER Yeahh tbh most that do are weirdos and think about sex in a very weird way.,HATE,olid
"1/7 🔥🔥🔥 CONSERVATIVES SUDDENLY REALIZE JUVENILE OFFENDERS DESERVE LENIENCY The president regularly refers to teenage gang members as “animals,” and has, in the past, called for imposing the death penalty on alleged teen rapists. ... URL",HATE,olid
@USER The fact that we believe that these are the only two conservatives with a shred of decency is deeply disturbing. Even more disturbing is that I don’t believe either of them do either. Still doesn’t hurt to try.,SAFE,olid
@USER Sorry you’re a socialist!! I contributed to Ted Cruz!! Sick of liberals,OFFENSIVE,olid
@USER Had you radical liberals supported President Bush's plan to allow YOUNG people to invest 2% and only 2% of the Social Security into the private marketplace we may be solvent by now!,SAFE,olid
@USER He is. Lol 😂🙄,OFFENSIVE,olid
@USER please draw stupid sexy nezha and nidus over the shoulder or something.,OFFENSIVE,olid
@USER He needed his brains on the sidewalk,SAFE,olid
@USER @USER @USER No. She is a liar.,OFFENSIVE,olid
"@USER @USER I would temporarily change parties if the Republican party would Primary agent orange"" with a REAL, Republican, Conservative. That would MAGA!!! At least a great start.""",SAFE,olid
FU #Emmys hosts for insinuating my vote was wrong or illogical. I voted for Trump cuz I'm tired of the typical political nonsense #TheSwamp. Just cuz you don't agree with my vote doesn't mean that it doesn't count. #political #colinjost #MichaelChe #MAGA,SAFE,olid
Join me in #boycottEmmys #maga,SAFE,olid
"@USER @USER Sure , because THEY are being exposed for their filth & constant coverups of ABUSE! Why do a vow of celibacy & purity?"" Maybe, its just a giant sleaze fest at the Vatican & elsewhere. Just Join the priesthood if your a pedo, so you can have permission to abuse?? #TruthJustice""",SAFE,olid
@USER What shitty wipers you have,OFFENSIVE,olid
@USER Agree #transparency #ReleaseTheDocuments #MAGA,SAFE,olid
@USER @USER I’d love to see an Alan Moore takedown of EVS. Only issue is I am 100% certain Alan Moore doesn’t know who he is.,SAFE,olid
#jiyoonfact She is the father of the group.,SAFE,olid
@USER @USER He IS 10x. REAL ONES know Kuniva. He'd rip anyone apart right NOW. Studio or street.,SAFE,olid
@USER The Liberals have used and abused the African American and any other group that comes in contact with them this just an extension of their corrupt and ruthless ways of trying to get power .The #Metoo .So called movement has been reduced to a tool,SAFE,olid
@USER War on Conservatives never stops.,SAFE,olid
"@USER But the wicked like the troubled sea, when it cannot rest, whose waters cast up mire and dirt. no peace, saith my God, to the wicked."" Isaiah 57:20-21""",SAFE,olid
56 million defenseless people were rounded up and exterminated in the 20th Century because of gun control.,SAFE,olid
@USER holy fuck,OFFENSIVE,olid
@USER Right now the Supreme Court is divided 4 liberals 4 conservatives which means important rulings are coming up and they need Kavanaugh vote ..and it’s trumps ticket to freedom and it’s the GOP ticket to further their agenda,SAFE,olid
"@USER Agree! She is THE rock star for the ages. Proof? I'm old and love Pink. Her So What"" video is hilarious and brimming with strong woman attitude. And, she can actually sing as opposed to most of the wannabes out there now. THE BEST!""",SAFE,olid
"@USER Being the good Christian that he is, he asked God to spare his properties. Virginia beach was only slightly impacted. You know the 700 club prayer, God spare me and mine, to hell with everybody else"".""",HATE,olid
@USER Yeah...🤨 #FakeNews #MAGA #Trump #WalkAway URL,SAFE,olid
#omg #bobbybrown sister #leolahbrown is not having it with #bet #Bobby roe story she is calling out his ex-wife for fabrication and #lies #celebnmusic247 #celebritynews #breakingnews #news #thebobbybrownstory URL URL,SAFE,olid
@USER Antifa members have to be their #1 clients.,SAFE,olid
@USER He’s talking as though Pres. Trump if failing at every turn. Actuality is totally opposite. Get a grip you fool!,OFFENSIVE,olid
@USER Schools should be beautiful places where safety is not threatened and it shouldn’t have to be built like a vault simply because we chose to not consider gun control.,SAFE,olid
#QAnon #MAGA Q Drop 2236 URL URL,SAFE,olid
@USER Disco pose with “white dude overbite” look. Classic 70s dance move.,HATE,olid
"...like a great drum in a mother's chest, the anthem of a peaceful army."" I'm guessing Anthem is the song Josh wrote for his mother. He's said in interviews that she is where his philosophy comes from.""",SAFE,olid
@USER Interesting-cause you leftists not only threaten us-but regulary shoot/stab us. I wonder if maybe Mr. Swalwell isn't all-in on the violence toward conservatives. He certainly always seems to ignore/suppor it(ANTIFA for instance).,HATE,olid
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That and racist!"" Imagine if it was a black woman that accused him of the same. I should probably keep that to myself because i can see some Dems seeing this somehow and thinking ""how can we make this even worse on Kavenaugh? Got it!""""",SAFE,olid
@USER @USER @USER @USER She is going to support Trump. Raise to replace. It’s coming anyway. She is angry because her oral tapdance substantive betrayal shtick no longer is working ...,SAFE,olid
@USER @USER I'm assuming he will be able to pay 92k in fees out of a 255k salary next year? I think that woul be a negative unless the Koch bros pay it for him. He is bought and sold by them.,SAFE,olid
@USER Its not like your not sharing the water! Un fucking real. 😡,OFFENSIVE,olid
@USER Happy Birthday Mrs Aggers - hope you are having a great day URL,SAFE,olid
@USER She is so alert! Babies aren't always so aware.,SAFE,olid
@USER Get ya booty to texas,SAFE,olid
@USER @USER @USER @USER @USER Peter....look at your liberal self making no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.,OFFENSIVE,olid
@USER He is vile.,SAFE,olid
@USER Varda is my fav valar. She is badass I bet melkor agrees with me also xd,SAFE,olid
@USER You are out of order today fam LMFAO,SAFE,olid
#TuesdayThoughts Why do Democrats and liberals feel so compelled to stop a conservative judge like Kavanah to the Supreme Court? Democrats favor upholding any and every immoral law in this country. Who would prefer evil instead of doing what is good?,SAFE,olid
@USER @USER @USER @USER Botox treatments?,SAFE,olid
@USER god I don’t know how Your didn’t punch Carole at the reunion. She is a smug asshole. I know you are dealing with a lot. I hope you are well.,OFFENSIVE,olid
@USER Holy shit which sears?,OFFENSIVE,olid
@USER Yeah! You can’t just wing cooking! There’s all kinds of measurements you need to follow otherwise it’ll end up tasting like garbage.,OFFENSIVE,olid
@USER @USER Liberals will melt 😂 😂 😂,HATE,olid
"@USER ATTENTION! A North Carolina Twitter User...@USER is publicizing an ANTIFA TARGET LIST with the names of high profile AND everyday Trump supporters. Twitter has been informed. They have NOT suspended this account. Check out his Lists"".""",SAFE,olid
@USER If we lose tomorrow we r fucked. Tomorrow is our season lol. Too tough a schedule to drop one like this,OFFENSIVE,olid
@USER But... you are gamestop,SAFE,olid
@USER Everyone who is against this is called a „Nazi“ by Antifa scum and politicians.,HATE,olid
@USER @USER @USER Please stop calling the losers “Elite”,HATE,olid
@USER @USER Don’t usually do Twitter”conversations”but my point was Dana may be kind of woman who doesn’t want to help other woman;wants to be THE prima donna & so doesn’t care about developing next-gen girls.She is against gun control & isn’t bothered by school shootings-must not like kids,OFFENSIVE,olid
"@USER Not gonna have much choice when people keep waking up and start voting against you. What exactly is an antifa meeting? Can you describe what and antifa"" is?""",SAFE,olid
@USER this isn't me disagreeing this is me basically saying that i hope you're right but if you are i will spontaneously combust,SAFE,olid
"@USER You know what will make this professor even woker""? If he's a gun control nut....""",OFFENSIVE,olid
@USER This has gone on for too long. IMO Trump wants him to meet with them and he had been trying to help Trump reach a. Peace deal until this blows over and he is able to tell the world that they was lying to everyone in order to trick certain people until they could take them down.,SAFE,olid
"@USER @USER Hey you never walk alone"" ""You got the best of me"" ""Im the one I should love in this world"" ""Take my hand now you are the cause of my euphoria"" ""Im learning how to love myself"" And the list just keeps growing!!!""",SAFE,olid
@USER Hmm...thoughts #MAGA?,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #LivedExperiencedIsEvidence of course. Not sure you are implying I am dismissing such? And that of my own?,SAFE,olid
@USER @USER @USER Listen here lady my tweet was about the fact that I’m sick of hearing about trump every time I listen to news. Idk where the fuck you get off trying to spin it in to some sort of racial situation! YOU are part of the problem. Stop turning shit in to something it’s not.,OFFENSIVE,olid
@USER Right on Shaft. He is SHAFTICUS !,SAFE,olid
@USER @USER @USER @USER You are in the spirit Bless you 😂,SAFE,olid
@USER This is actually a bad argument considering that conservatives stood by Clarence Thomas too.,SAFE,olid
@USER hey Taravat are you interested to meet with an immigration lawyer please let me know he will help you out to get your citizenship to get your canadien citizenshop he is one of the best of the best lawyer ever....,SAFE,olid
#NY18 Faso NRA scores 2016 NRA - Candidate Positions on Gun Rights 93% 2000 NRA Political Victory Fund - Lifetime Score A+ 1998 NRA Political Victory Fund - Positions on Gun Rights A++ 1997 New Yorkers Against Gun Violence - Gun Control Score 0% URL,SAFE,olid
@USER @USER @USER @USER ☝️ this is why Conservatives and law abiding citizens don't come to the table about gun control. It not about lunatics like this guy that should no longer own weapons. Its about removing all guns slowly but surely from everyone regardless of who they are. URL,HATE,olid
1.Boris Johnson doesn't care about family. Forced abortion of his child by mistress. Daughter says he is a selfish bastard. Betrayed and divorced 2 women. #r4today,OFFENSIVE,olid
@USER Wtf aren’t they treating antifa as terrorism?,HATE,olid
@USER After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!,HATE,olid
@USER She is stunning!,SAFE,olid
@USER Hate to break it to Mr Billionaire NFL owner but he’s wrong. The optics of this protest are terrible for the NFL and jeopardizes their long-term viability.,SAFE,olid
@USER The same is with Union Teachers. That is why Our Children Learn Zero and are Brain Washed by Liberals. Vote to STOP IT NOW.,SAFE,olid
@USER Don’t worry hun I will be sharing this everyone needs to see this talent!! 🏳️‍🌈💞,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m an Antifa Angel who has come to set the Dregs and Deplorables Free. Free from caring what losers think about you. URL,SAFE,olid
@USER Did you hear that @USER had a game taken away from her because she called an official a theif after he took a point and he only took a game away from her because she is a woman and he'd never have done that to a man? Would love to hear your thoughts on this,SAFE,olid
@USER Omg yessss!,SAFE,olid
@USER @USER I wish they’d keep in up through the elections. Especially Antifa.,SAFE,olid
@USER @USER @USER And what does this have to do with a lying attorney and a 35 year old claim? I know it's hard for you liberals to look at two things at once,OFFENSIVE,olid
@USER He needs to Either Pick Politics or Singing ....... Either way He Stinks at Both!,OFFENSIVE,olid
A videographer who reported on the violence of Antifa was found dead due to a tragic car accident. Police now believe his death was no accident at all. Welcome to the tolerant left. URL,HATE,olid
@USER I know what that storm is gonna do...but those photos are just the shit bro.,OFFENSIVE,olid
@USER But she is hecking cute fluffer,SAFE,olid
@USER Looks like ANTIFA thugs.,HATE,olid
@USER @USER He needs more “gun control!” 😂,SAFE,olid
@USER @USER @USER @USER So why are we focused on getting illegal immigrants out of the country more than we are worried about fixing the loopholes in gun control?,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Look at the pot calling the kettle black. Liberals have been pulling all sorts of stunts trying to get rid of your/my/our President ever since Hillary hilariously lost the election.,HATE,olid
@USER @USER He will lose his entire career?? You people are despicable. I know you do not believe in god but hell will be filled with liberals like you and Dianne,OFFENSIVE,olid
@USER I have never Skyped with Wa before if you are interested in Skyping with ct! Message me!,SAFE,olid
@USER The one thing mr Morrison has achieved is to demonstrate how unsuitable he is to the role.,SAFE,olid
#Tories #Labour #GE2017 #Conservatives Conservatives URL knew Jeremy_Hunt had such language skills 👌🇬🇧🇯🇵 You'll want your sound on 🔊 URL,SAFE,olid
#workjams @USER because she is #everything #buyit URL,SAFE,olid
@USER @USER He is treason. He went to Iran for what? To beg Iran to give them(the treasons) more time to get the power back so they can keep giving tax payers $$ to Iran the terrorists leader.,OFFENSIVE,olid
@USER Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh. Disgraceful libtards.,SAFE,olid
@USER Yeah . Niggas who dey wear durag nor dey joke. Hard as fuck,HATE,olid
@USER @USER stop this BS. A woman murdered him in his own home! This is so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man. What does him having weed have anything to do with his murder in his own home?,OFFENSIVE,olid
@USER @USER @USER Antifa. Yeah it's a fringe organization. Just like those wastes of humanity I grew up around. Most of em ended up meth heads and junkees. Some are republican alt-right activists. I guess we're all a product of our environment.,OFFENSIVE,olid
@USER Can I take you to lunch when you are in Germany?! #beauty,SAFE,olid
@USER @USER Wow! Why are liberals heads EXPLODING over the TRUTH finally coming out! BEST NEWS EVER! Americans FINALLY GET TO FIND OUT THE TRUTH! The @USER and @USER under @USER was the MOST CORRUPT EVER! #MAGA,OFFENSIVE,olid
@USER @USER @USER The reason you don't get my point is you don't understand what the Priesthood or Holy Orders is as a Sacrament. I can only do so much re: educating people about the Catholic Faith. Try the Catechism of the Council of Trent.,SAFE,olid
@USER @USER Can publishers do that?,SAFE,olid
@USER Brian so sorry for your loss But she is probably with Grandpa looking down on all of you with a huge smile So sorry but God wanted her to,SAFE,olid
@USER And I’ll argue all fucking day long because IM 💯 % RIGHT!!!!,OFFENSIVE,olid
@USER @USER @USER @USER Great connection!!!,SAFE,olid
@USER @USER He is here. Every one on council is here.,SAFE,olid
@USER You are one of the best teachers I know my friend!,SAFE,olid
"@USER ATTENTION. @USER is publicizing an ANTIFA TARGET list of Trump supporters. Some names are high profile and many are random Trump supporters. PLEASE report him to Twitter! They have NOT suspended his account. Chick the list for YOUR name under Lists"".""",SAFE,olid
@USER Yeah because godless liberals hate truth an facts,SAFE,olid
@USER @USER FASCISTS OF THE FUTURE WILL CALL THEMSELVES ANTI FASCIST. ANTIFA COMES TO MIND.,HATE,olid
@USER @USER @USER @USER Take the gun violence in the cities that already have strict gun control and it's extremely low. Gun crime has decreased at the same time gun ownership has increased.,OFFENSIVE,olid
@USER @USER thank god for the PPC party eh true conservatives who believe in getting out of the Paris accord and dropping supply and demand on Dairy,SAFE,olid
@USER @USER Thank you sm!,SAFE,olid
@USER @USER @USER @USER Music?,SAFE,olid
@USER @USER How many liberals will believe Hillary's explanation? She was the one who worked with Russia on Uranium One plus other questionable activities that should be investigated.,SAFE,olid
@USER And zero accomplishments,SAFE,olid
@USER As Catholics RUN from Parrishes,SAFE,olid
@USER She is the absolute worst! #elizabethholmes #theranos #60minutes So happy #CMS SHUT this fraud down!,SAFE,olid
@USER @USER Just please dont let Cruz get away with the he is a tax and spend liberal racist dog whistle crap fire back with facts and call him out on bs,OFFENSIVE,olid
@USER We dont need gun control. We need White Male control....,HATE,olid
@USER Haha great ending. Modern #Antifa is THE most embarrassing movement since “Nu” Metal in the late 90s. These kids will look back the same way ex limp biscuit fans do and say what the fuck was I thinking!?!,SAFE,olid
@USER TIRED,SAFE,olid
@USER Boycott,SAFE,olid
@USER @USER @USER which is funny because thats exactly what the problematic members of ANTIFA (An officially recognized terrorist group) want.,SAFE,olid
@USER @USER No longer believe a single word that the despicable woman (@USER utters - A liability to our nation and @USER,SAFE,olid
@USER And Donald Trump will never be President,SAFE,olid
@USER @USER @USER She is now in zim from Midrand let's wait and see,SAFE,olid
@USER You are not pretty 😘,SAFE,olid
"...those who stayed put over the past 12 months-according 2 the Federal Reserve Bank of Atlanta."" #MAGA""",SAFE,olid
@USER @USER @USER @USER @USER That was in the mid-80s for God’s sake. I suppose next you’ll be blaming Gordon Brown’s gross errors on Churchill’s taking us back onto the Gold Standadd.,SAFE,olid
@USER You are most definitely not a man of God.,SAFE,olid
@USER He really needs to go. Talks out of both sides of his mouth. Kiss ass !,OFFENSIVE,olid
@USER They both stink but I prefer Andriese. One good thing is he is not stretched out so he will only go 3 innings or so. Somehow Torey will still leave him in to long though.,SAFE,olid
@USER Bite,SAFE,olid
@USER I think she is my favorite. God I need to get back to that game! But Dragon Quest 11 has me right now 😂,SAFE,olid
"2/2 More from Mark Judge,Kavanaugh's bro:liberals are trying to take our fun away... Brent Musburger can’t call a hot girl hot... Obama wants to outlaw guns because it’s all about the children.The children,the children...No one can belch because of the f*cking children"" URL",SAFE,olid
@USER @USER @USER @USER @USER also trump IS a fascist- LITERALLY. the central govt thing for anyone always seems to depend upon who's running it. magas are fine with fascist trump and liberals were fine with obama. my ideas about good government are a bit different. of course i did admit to being a quaker.,OFFENSIVE,olid
@USER Hillary was counting chickens before they were hatched remember?,SAFE,olid
#Leftism: Please conform to the groupthink of your designated interest or ethnic group. Independent thought helps conservatives.,SAFE,olid
@USER He is a big nerd it seems..,OFFENSIVE,olid
@USER @USER :00000 where on fb???,SAFE,olid
@USER @USER @USER @USER Don’t let the MSM keep calling it a second referendum. As there will be a Remain in EU option it is really a People’s Vote. One problem with 3 options could be just over 1/3 is bigger than just under 2/3. Perhaps 2 stages would be better.,SAFE,olid
@USER @USER No. No it’s not. Well maybe in deep blue lib controlled CA with some of the strictest gun control laws in the nation which doesn’t apply the law to illegals.,SAFE,olid
@USER Doesn’t “myth” mean something that isn’t true? 🤔... hmmmm .. hollyweird liberals should stick to make believe world.. #dummies 👇 URL,OFFENSIVE,olid
@USER #MAGA their podcastful is about blockchainful. but it'sful about what it meansful to bewise working mothersful who are trying to makewise...,OFFENSIVE,olid
@USER @USER Yep he is...Somebody is going down..@USER may finally be exposed.,SAFE,olid
@USER 6 for his last 30 with 12 K's and he is catcher that CAN'T CATCH!,SAFE,olid
McCabe and Mr. Mueller - Unindicted Co-Conspirators in Anti-Trump Coup - American Thinker URL #MAGA #PJNET #TrumpTrain #LockHerUp #Comey #Comygate #ComeyShouldBeIndicted URL TW115,SAFE,olid
@USER @USER You are an embarrassing citizen!!,OFFENSIVE,olid
@USER Blatantly Lie Much,SAFE,olid
@USER It's all you need to complete your ANTIFA look.,SAFE,olid
@USER Seems hard to believe that you stood next to a guy wearing those shorts and didn't masturbate but I'll take your word for it,OFFENSIVE,olid
@USER @USER @USER @USER @USER Dad's army,SAFE,olid
@USER @USER @USER @USER @USER Be very careful because you are in danger of pushing maps back into the closet.,SAFE,olid
@USER @USER I could care less about his viewpoints as he is NOT a hero of mine and I prefer a more scholar-like man in conservatism such as X.Not everyone has to take his stance as heroic and may look to other leaders to define what a hero is. You don’t get to think for other people,SAFE,olid
🚂 #MAGA #Patriot #Qanon #WalkAway #WWG1WGA #GodsArmy #TheGreatAwakening #JESUSLIVES 🇺🇸 @USER @USER #CatchTheRedWave #VoteRed PLEASE SIGN TO REMOVE CONSERVATORSHIP THAT OBAMA PUT ON FANNIE MAE & FREDDIE URL,SAFE,olid
@USER Update: Feinstein's Anonymous BS letter has FAILED too. She is not Spartacus either. URL,SAFE,olid
@USER She is perfect in every way!!!,SAFE,olid
@USER @USER YOOOOO I didn't know you had a son. That's awesome. Look how focused he is. 😃,SAFE,olid
"@USER Ok - you hear about the superman"" thing all the time. And you are certainly busy, but, this could be an EXCELLENT opportunity to step in, in the movies for him as Cavill is steping down!: URL",SAFE,olid
...Congratulations. You are truly the greatest speedster the world has ever known.,SAFE,olid
@USER @USER @USER Wow !!! no wonder the Liberals only got worse as a party of bullies to women...??? no accountability.,OFFENSIVE,olid
@USER @USER And not all idiots grandstands like he did,OFFENSIVE,olid
@USER Dangerous to ask for supporting facts surrounding an allegation of a crime? Liberals want conservatives to be guilty until proven innocent. So transparent.,SAFE,olid
@USER Bring on the hypocrite gungrabber. MAGA,OFFENSIVE,olid
@USER bitch call me.,OFFENSIVE,olid
@USER The only thing i didn’t agree with was the match point he was following the rules i think this was more about her sex honestly all she did was call him a thief and he penalized her shit was wack,OFFENSIVE,olid
@USER I second this they’re fucking nuts,HATE,olid
@USER Eric Holder a major embarrassment to law enforcement. @USER you did nothing about those innocent black males killed in those streets. One sorry black brother.,OFFENSIVE,olid
@USER It was litterally the best i could ever ask for you are SO sweet and funny and cute and gorgeous and omygod my heart is full,SAFE,olid
@USER @USER because the average American has $500 lying around to buy a new Glock. more likely Mr. Antifa will be using his unemployment check to purchase some dental work or a casket.,OFFENSIVE,olid
@USER I like to see them try. Antifa is listed as domestic terrorism. They should be glad they don't live in the Czech republic.,SAFE,olid
@USER There she is nibbling in her lower lip and looking upwards at him. “Don’t leave me Stevie.” Honestly she didn’t know what to do without him.,SAFE,olid
@USER Count me out if that’s the way she behaves to represent women,SAFE,olid
@USER @USER Easy big fella!! You would do the baseball if it was the bravos!!! Lol,SAFE,olid
@USER Wait why did they need a warrant? Is he currently under investigation? Pretty sure he is currently not alive.,SAFE,olid
@USER @USER Liberals don’t realize that thousands of unaccompanied minors were thrown across the border..... who is supposed to take care of them? Angelina Jolie?,HATE,olid
A country in which we are happy to hunt constitutional presidents in the desert because the Chancellor is referring to her truth about #Antifa videos. #Merkelkratie #Maassen #Merkel #Seehofer URL,SAFE,olid
@USER You are turd 💞,OFFENSIVE,olid
@USER Even teens that commit _proven_ crimes have their records expunged when they turn 18. Someone please tell me why this is a thing? All I see is one old california hag outing another old california hag against her expressed will. Wonder how much she is being paid? 🤔,SAFE,olid
"@USER @USER @USER @USER Fascists &Nazis don't abide by patriotic views shared in their presence. Glad the brownshirt arm (AntiFa) of the left wasn't there to inflict the usual violence vs citizens who dare to speak. Do you hear that, Dems who enjoy wings/beer/country music? You're less-than."" #WalkAway""",HATE,olid
@USER 😂😂😂 You are the wife URL,SAFE,olid
@USER BITCH I FUCKING FELT THAT SHIT🤧💀,OFFENSIVE,olid
@USER I told you to stop eating my booty that day but nooooo,OFFENSIVE,olid
@USER He should be given 5000 volts!,OFFENSIVE,olid
"@USER This is ANTIFA!!!"" <kicks man into pit>""",SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It really pisses them off 🤗,SAFE,olid
@USER BREAKING: 9th Circuit Order @USER To Delete Above Tweet As It Makes Trump Look Like He Knows What He Is Doing,SAFE,olid
@USER @USER @USER @USER @USER I know you are not being facetious. You are incapable of understanding contradictions.,OFFENSIVE,olid
@USER Peach is naturally human. Toadette just created a drug to become human. That and Nintendo wanted Peach playable and needed an excuse since in NSMBU she is kidnapped.,SAFE,olid
80% of women use silence to express pain You know she is truly hurt when she chooses to ignore you,SAFE,olid
@USER Why cant ISIS blow up these two assholes??,OFFENSIVE,olid
@USER @USER @USER @USER What exactly do you mean by “common sense gun control” you first need to understand firearms how they function what their role is in our constitutional republic and that banning them from law abiding citizens does nothing to protect law abiding citizens.,SAFE,olid
@USER @USER Free milk is a health issue not an education one. It’s nothing to do with the education budget.,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you know what ANTIFA stands for?,SAFE,olid
@USER Holder is worse than John Gotti or Al Capone. Why? Because neither of them held themselves out as honest law abiding citizens. The only Attorney General in our Nations history that was censored by our Congress.,SAFE,olid
@USER She is sooooo pretty!!!!!,SAFE,olid
@USER & this statement by Jewish Antifa Berlin is so on point <3 URL,SAFE,olid
@USER John kerry is a loser and a traitor to our country. He doesnt understand that we voted his party out bec we hated the iran deal. He is now working for iran against our gov. At worst he is acting as an agent for a foreign government & if he isn’t registered should be investigated,OFFENSIVE,olid
@USER @USER Donald trump said Mr Cruz is a lying dog you can't trust him or his wife said his father was involved with shooting president the president in Texas in Dallas America can't trust him he is a lier then how can he stand up for him down there in Texas campaing,OFFENSIVE,olid
@USER @USER You will be sadly disappointed as they conservatives are also marxists...they now control a police state.........ONLY UKIP WILL SET THE COUNTRY FREE,OFFENSIVE,olid
@USER @USER @USER How dare you for questioning my service in a little thing called the Vietnam War? France surrendered Vietnam to Snowflake Supremo Ho Chi Minh. Liberals JFK and LBJ went in but refused to fight to win. We should go back to Vietnam to finish the fight. Restore the draft?,SAFE,olid
@USER Amazing how liberals will believe any lie that supports their agenda. This Ford lady is an out right loony tunes liar. kavanaugh’s mother ruled against her parents in court years ago. Ford has scrubbed most of her social media accounts to hide her true leftist activism #LIAR,SAFE,olid
